scenario,pathway,flow_key,portable_mapping_key,exchange_type,provider_or_flow_name,provider_or_flow_database,provider_or_flow_code,provider_location,biosphere_categories,flow_unit,method_slug,method,impact_category,impact_unit,reference_unit_impact_factor,reference_factor_parameter,factor_unit,include_in_lcia
s_c2,BC2,technosphere|ei39_cutoff|22db46f6ba1211c058e4da0ac386d3e7,"technosphere::market for polyethylene, high density, granulate::GLO::kilogram",technosphere,"market for polyethylene, high density, granulate",ei39_cutoff,22db46f6ba1211c058e4da0ac386d3e7,GLO,,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.12681809350280968,UF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__market_for_polyethylene_high_density_granulate__GLO,kg O3-Eq/kilogram,True
s_c2,BC2,technosphere|ei39_cutoff|2ba127601085d3c181813d9d3c33b22a,"technosphere::market for nitrogen, liquid::RoW::kilogram",technosphere,"market for nitrogen, liquid",ei39_cutoff,2ba127601085d3c181813d9d3c33b22a,RoW,,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,0.4369268616564815,UF_IPCC_2021__climate_change__global_warming_potential_GWP100__market_for_nitrogen_liquid__RoW,kg CO2-Eq/kilogram,True
s_c2,BC2,technosphere|ei39_cutoff|2ba127601085d3c181813d9d3c33b22a,"technosphere::market for nitrogen, liquid::RoW::kilogram",technosphere,"market for nitrogen, liquid",ei39_cutoff,2ba127601085d3c181813d9d3c33b22a,RoW,,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,0.0013897182237045177,UF_TRACI_v2_1__eutrophication__eutrophication_potential__market_for_nitrogen_liquid__RoW,kg N-Eq/kilogram,True
s_c2,BC2,technosphere|ei39_cutoff|2ba127601085d3c181813d9d3c33b22a,"technosphere::market for nitrogen, liquid::RoW::kilogram",technosphere,"market for nitrogen, liquid",ei39_cutoff,2ba127601085d3c181813d9d3c33b22a,RoW,,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,0.0018446756620852857,UF_TRACI_v2_1__acidification__acidification_potential_AP__market_for_nitrogen_liquid__RoW,kg SO2-Eq/kilogram,True
s_c2,BC2,technosphere|ei39_cutoff|2ba127601085d3c181813d9d3c33b22a,"technosphere::market for nitrogen, liquid::RoW::kilogram",technosphere,"market for nitrogen, liquid",ei39_cutoff,2ba127601085d3c181813d9d3c33b22a,RoW,,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,0.0005971849054450147,UF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__market_for_nitrogen_liquid__RoW,PM2.5-Eq/kilogram,True
s_c2,BC2,technosphere|ei39_cutoff|2ba127601085d3c181813d9d3c33b22a,"technosphere::market for nitrogen, liquid::RoW::kilogram",technosphere,"market for nitrogen, liquid",ei39_cutoff,2ba127601085d3c181813d9d3c33b22a,RoW,,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,2.814945932102514,UF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__market_for_nitrogen_liquid__RoW,CTUe/kilogram,True
s_c2,BC2,technosphere|ei39_cutoff|2ba127601085d3c181813d9d3c33b22a,"technosphere::market for nitrogen, liquid::RoW::kilogram",technosphere,"market for nitrogen, liquid",ei39_cutoff,2ba127601085d3c181813d9d3c33b22a,RoW,,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.025962302094960636,UF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__market_for_nitrogen_liquid__RoW,kg O3-Eq/kilogram,True
s_c2,BC2,technosphere|ei39_cutoff|d324aeab28dcbaa4635f5ed8a617cd7f,"technosphere::market for natural gas, high pressure::US::cubic meter",technosphere,"market for natural gas, high pressure",ei39_cutoff,d324aeab28dcbaa4635f5ed8a617cd7f,US,,cubic meter,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,0.7094531420177969,UF_IPCC_2021__climate_change__global_warming_potential_GWP100__market_for_natural_gas_high_pressure__US,kg CO2-Eq/cubic meter,True
s_c2,BC2,technosphere|ei39_cutoff|d324aeab28dcbaa4635f5ed8a617cd7f,"technosphere::market for natural gas, high pressure::US::cubic meter",technosphere,"market for natural gas, high pressure",ei39_cutoff,d324aeab28dcbaa4635f5ed8a617cd7f,US,,cubic meter,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,0.0003276238805927,UF_TRACI_v2_1__eutrophication__eutrophication_potential__market_for_natural_gas_high_pressure__US,kg N-Eq/cubic meter,True
s_c2,BC2,technosphere|ei39_cutoff|d324aeab28dcbaa4635f5ed8a617cd7f,"technosphere::market for natural gas, high pressure::US::cubic meter",technosphere,"market for natural gas, high pressure",ei39_cutoff,d324aeab28dcbaa4635f5ed8a617cd7f,US,,cubic meter,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,0.0052522516074527,UF_TRACI_v2_1__acidification__acidification_potential_AP__market_for_natural_gas_high_pressure__US,kg SO2-Eq/cubic meter,True
s_c2,BC2,technosphere|ei39_cutoff|d324aeab28dcbaa4635f5ed8a617cd7f,"technosphere::market for natural gas, high pressure::US::cubic meter",technosphere,"market for natural gas, high pressure",ei39_cutoff,d324aeab28dcbaa4635f5ed8a617cd7f,US,,cubic meter,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,0.0001005673701486,UF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__market_for_natural_gas_high_pressure__US,PM2.5-Eq/cubic meter,True
s_c2,BC2,technosphere|ei39_cutoff|d324aeab28dcbaa4635f5ed8a617cd7f,"technosphere::market for natural gas, high pressure::US::cubic meter",technosphere,"market for natural gas, high pressure",ei39_cutoff,d324aeab28dcbaa4635f5ed8a617cd7f,US,,cubic meter,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,1.4015517070524446,UF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__market_for_natural_gas_high_pressure__US,CTUe/cubic meter,True
s_c2,BC2,technosphere|ei39_cutoff|d324aeab28dcbaa4635f5ed8a617cd7f,"technosphere::market for natural gas, high pressure::US::cubic meter",technosphere,"market for natural gas, high pressure",ei39_cutoff,d324aeab28dcbaa4635f5ed8a617cd7f,US,,cubic meter,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.1822497028909481,UF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__market_for_natural_gas_high_pressure__US,kg O3-Eq/cubic meter,True
s_c2,BC2,technosphere|ei39_cutoff|00d51d61fff9d552854a91bd45ad14c4,"technosphere::market for hydrochloric acid, without water, in 30% solution state::RoW::kilogram",technosphere,"market for hydrochloric acid, without water, in 30% solution state",ei39_cutoff,00d51d61fff9d552854a91bd45ad14c4,RoW,,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,0.8350638210654332,UF_IPCC_2021__climate_change__global_warming_potential_GWP100__market_for_hydrochloric_acid_without_water_in_30_solution_state__RoW,kg CO2-Eq/kilogram,True
s_c2,BC2,technosphere|ei39_cutoff|00d51d61fff9d552854a91bd45ad14c4,"technosphere::market for hydrochloric acid, without water, in 30% solution state::RoW::kilogram",technosphere,"market for hydrochloric acid, without water, in 30% solution state",ei39_cutoff,00d51d61fff9d552854a91bd45ad14c4,RoW,,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,0.004354247857244428,UF_TRACI_v2_1__eutrophication__eutrophication_potential__market_for_hydrochloric_acid_without_water_in_30_solution_state__RoW,kg N-Eq/kilogram,True
s_c2,BC2,technosphere|ei39_cutoff|00d51d61fff9d552854a91bd45ad14c4,"technosphere::market for hydrochloric acid, without water, in 30% solution state::RoW::kilogram",technosphere,"market for hydrochloric acid, without water, in 30% solution state",ei39_cutoff,00d51d61fff9d552854a91bd45ad14c4,RoW,,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,0.005226267622354115,UF_TRACI_v2_1__acidification__acidification_potential_AP__market_for_hydrochloric_acid_without_water_in_30_solution_state__RoW,kg SO2-Eq/kilogram,True
s_c2,BC2,technosphere|ei39_cutoff|00d51d61fff9d552854a91bd45ad14c4,"technosphere::market for hydrochloric acid, without water, in 30% solution state::RoW::kilogram",technosphere,"market for hydrochloric acid, without water, in 30% solution state",ei39_cutoff,00d51d61fff9d552854a91bd45ad14c4,RoW,,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,0.0010840862168855008,UF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__market_for_hydrochloric_acid_without_water_in_30_solution_state__RoW,PM2.5-Eq/kilogram,True
s_c2,BC2,technosphere|ei39_cutoff|00d51d61fff9d552854a91bd45ad14c4,"technosphere::market for hydrochloric acid, without water, in 30% solution state::RoW::kilogram",technosphere,"market for hydrochloric acid, without water, in 30% solution state",ei39_cutoff,00d51d61fff9d552854a91bd45ad14c4,RoW,,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,28.135071677585096,UF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__market_for_hydrochloric_acid_without_water_in_30_solution_state__RoW,CTUe/kilogram,True
s_c2,BC2,technosphere|ei39_cutoff|00d51d61fff9d552854a91bd45ad14c4,"technosphere::market for hydrochloric acid, without water, in 30% solution state::RoW::kilogram",technosphere,"market for hydrochloric acid, without water, in 30% solution state",ei39_cutoff,00d51d61fff9d552854a91bd45ad14c4,RoW,,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.07083860459556937,UF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__market_for_hydrochloric_acid_without_water_in_30_solution_state__RoW,kg O3-Eq/kilogram,True
s_c2,BC2,technosphere|ei39_cutoff|6d9198849efff1e8d431ca2bd2837440,"technosphere::market for iron(III) chloride, without water, in 14% iron solution state::GLO::kilogram",technosphere,"market for iron(III) chloride, without water, in 14% iron solution state",ei39_cutoff,6d9198849efff1e8d431ca2bd2837440,GLO,,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,0.5386110773512007,UF_IPCC_2021__climate_change__global_warming_potential_GWP100__market_for_iron_III_chloride_without_water_in_14_iron_solution_state__GLO,kg CO2-Eq/kilogram,True
s_c2,BC2,technosphere|ei39_cutoff|6d9198849efff1e8d431ca2bd2837440,"technosphere::market for iron(III) chloride, without water, in 14% iron solution state::GLO::kilogram",technosphere,"market for iron(III) chloride, without water, in 14% iron solution state",ei39_cutoff,6d9198849efff1e8d431ca2bd2837440,GLO,,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,0.0022862442217005032,UF_TRACI_v2_1__eutrophication__eutrophication_potential__market_for_iron_III_chloride_without_water_in_14_iron_solution_state__GLO,kg N-Eq/kilogram,True
s_c2,BC2,technosphere|ei39_cutoff|6d9198849efff1e8d431ca2bd2837440,"technosphere::market for iron(III) chloride, without water, in 14% iron solution state::GLO::kilogram",technosphere,"market for iron(III) chloride, without water, in 14% iron solution state",ei39_cutoff,6d9198849efff1e8d431ca2bd2837440,GLO,,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,0.0031705317624436033,UF_TRACI_v2_1__acidification__acidification_potential_AP__market_for_iron_III_chloride_without_water_in_14_iron_solution_state__GLO,kg SO2-Eq/kilogram,True
s_c2,BC2,technosphere|ei39_cutoff|6d9198849efff1e8d431ca2bd2837440,"technosphere::market for iron(III) chloride, without water, in 14% iron solution state::GLO::kilogram",technosphere,"market for iron(III) chloride, without water, in 14% iron solution state",ei39_cutoff,6d9198849efff1e8d431ca2bd2837440,GLO,,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,0.000716427166769595,UF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__market_for_iron_III_chloride_without_water_in_14_iron_solution_state__GLO,PM2.5-Eq/kilogram,True
s_c2,BC2,technosphere|ei39_cutoff|6d9198849efff1e8d431ca2bd2837440,"technosphere::market for iron(III) chloride, without water, in 14% iron solution state::GLO::kilogram",technosphere,"market for iron(III) chloride, without water, in 14% iron solution state",ei39_cutoff,6d9198849efff1e8d431ca2bd2837440,GLO,,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,23.160797691805453,UF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__market_for_iron_III_chloride_without_water_in_14_iron_solution_state__GLO,CTUe/kilogram,True
s_c2,BC2,technosphere|ei39_cutoff|6d9198849efff1e8d431ca2bd2837440,"technosphere::market for iron(III) chloride, without water, in 14% iron solution state::GLO::kilogram",technosphere,"market for iron(III) chloride, without water, in 14% iron solution state",ei39_cutoff,6d9198849efff1e8d431ca2bd2837440,GLO,,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.04298443001036012,UF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__market_for_iron_III_chloride_without_water_in_14_iron_solution_state__GLO,kg O3-Eq/kilogram,True
s_c2,BC2,technosphere|ei39_cutoff|2f298d6798217ca204f60bdc1efe8ea1,"technosphere::market for sodium hydroxide, without water, in 50% solution state::GLO::kilogram",technosphere,"market for sodium hydroxide, without water, in 50% solution state",ei39_cutoff,2f298d6798217ca204f60bdc1efe8ea1,GLO,,kilogram,IPCC_2021__climate_change__global_warming_potential_GWP100,IPCC 2021 | climate change | global warming potential (GWP100),climate change,kg CO2-Eq,1.2905914922115893,UF_IPCC_2021__climate_change__global_warming_potential_GWP100__market_for_sodium_hydroxide_without_water_in_50_solution_state__GLO,kg CO2-Eq/kilogram,True
s_c2,BC2,technosphere|ei39_cutoff|2f298d6798217ca204f60bdc1efe8ea1,"technosphere::market for sodium hydroxide, without water, in 50% solution state::GLO::kilogram",technosphere,"market for sodium hydroxide, without water, in 50% solution state",ei39_cutoff,2f298d6798217ca204f60bdc1efe8ea1,GLO,,kilogram,TRACI_v2_1__eutrophication__eutrophication_potential,TRACI v2.1 | eutrophication | eutrophication potential,eutrophication,kg N-Eq,0.004860766119250986,UF_TRACI_v2_1__eutrophication__eutrophication_potential__market_for_sodium_hydroxide_without_water_in_50_solution_state__GLO,kg N-Eq/kilogram,True
s_c2,BC2,technosphere|ei39_cutoff|2f298d6798217ca204f60bdc1efe8ea1,"technosphere::market for sodium hydroxide, without water, in 50% solution state::GLO::kilogram",technosphere,"market for sodium hydroxide, without water, in 50% solution state",ei39_cutoff,2f298d6798217ca204f60bdc1efe8ea1,GLO,,kilogram,TRACI_v2_1__acidification__acidification_potential_AP,TRACI v2.1 | acidification | acidification potential (AP),acidification,kg SO2-Eq,0.00620573513920885,UF_TRACI_v2_1__acidification__acidification_potential_AP__market_for_sodium_hydroxide_without_water_in_50_solution_state__GLO,kg SO2-Eq/kilogram,True
s_c2,BC2,technosphere|ei39_cutoff|2f298d6798217ca204f60bdc1efe8ea1,"technosphere::market for sodium hydroxide, without water, in 50% solution state::GLO::kilogram",technosphere,"market for sodium hydroxide, without water, in 50% solution state",ei39_cutoff,2f298d6798217ca204f60bdc1efe8ea1,GLO,,kilogram,TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP,TRACI v2.1 | particulate matter formation | particulate matter formation potential (PMFP),particulate matter formation,PM2.5-Eq,0.0016356704631753558,UF_TRACI_v2_1__particulate_matter_formation__particulate_matter_formation_potential_PMFP__market_for_sodium_hydroxide_without_water_in_50_solution_state__GLO,PM2.5-Eq/kilogram,True
s_c2,BC2,technosphere|ei39_cutoff|2f298d6798217ca204f60bdc1efe8ea1,"technosphere::market for sodium hydroxide, without water, in 50% solution state::GLO::kilogram",technosphere,"market for sodium hydroxide, without water, in 50% solution state",ei39_cutoff,2f298d6798217ca204f60bdc1efe8ea1,GLO,,kilogram,TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater,TRACI v2.1 | ecotoxicity: freshwater | ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,22.33120712351515,UF_TRACI_v2_1__ecotoxicity_freshwater__ecotoxicity_freshwater__market_for_sodium_hydroxide_without_water_in_50_solution_state__GLO,CTUe/kilogram,True
s_c2,BC2,technosphere|ei39_cutoff|2f298d6798217ca204f60bdc1efe8ea1,"technosphere::market for sodium hydroxide, without water, in 50% solution state::GLO::kilogram",technosphere,"market for sodium hydroxide, without water, in 50% solution state",ei39_cutoff,2f298d6798217ca204f60bdc1efe8ea1,GLO,,kilogram,TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR,TRACI v2.1 | photochemical oxidant formation | maximum incremental reactivity (MIR),photochemical oxidant formation,kg O3-Eq,0.08709205636683064,UF_TRACI_v2_1__photochemical_oxidant_formation__maximum_incremental_reactivity_MIR__market_for_sodium_hydroxide_without_water_in_50_solution_state__GLO,kg O3-Eq/kilogram,True
